,title,category
1514,"김동연, “김부겸 전 총리의 대구시장 출마 ‘환영’…대구 경제 살릴 사람은 ‘김부겸’”",Social
1515,"190cm 종합격투기 선수, 흡연 청소년 훈계했다가… 경찰 신고",Social
1516,"경찰, '이진숙 모욕 혐의' 고소됐던 최민희 무혐의 불송치",Social
1517,"화성시, 개인택시 63대 신규 면허…""4월20~29일 신청""",Social
1518,결혼비용 급등에 청년들 발목…전국 곳곳 ‘스몰·공공 웨딩’ 확산,Social
1519,"강기윤 창원시장 예비후보 ""김석기, 국힘 후보 맞나?""",Social
1520,대전 민주진보교육감 단일 후보에 성광진 선출…76.8% 득표,Social
1521,"은평구 ""마포구 소유권 소송 유감""…자원순환센터 갈등 대응 방침",Social
1522,"동물병원서 빼돌린 수면마취제, 교통사고로 들통...불법 판매한 병원장 구속",Social
1523,줄 서 있는데 앞으로 '샥'…주유소 새치기 차주 흉기 위협한 30대 체포,Social
1524,"""선거도 코앞인데 어쩌죠""…대목 앞두고 '가격 폭등' 비상",Social
1525,"길거리 흡연 중학생, 격투기 선수 명현만 훈계에…되레 경찰 신고",Social
1526,'200억 적자' 전북 교통망 붕괴 위기… 재정 부담 직면한 전북도,Social
1527,여의도 버스로 꽉 막는다? …‘유가 폭등’ 전세버스업계 대규모 차량시위 예고 [세상&],Social
1528,중동 긴장 장기화에 선원 체류 한 달…하선 움직임 확산,Social
1529,"[자막뉴스] 번역가 황석희, 성범죄 의혹…""심신상실 상태였다""",Social
1530,"수배범도 잡았다… ‘빈집 최다’ 부산, 경찰ㆍ지자체 공조 1년 성과",Social
1531,광주 결혼식 비용 상승률 전국 세번째…1인당 식대 '6만4000원',Social
1532,"서울시 ""민주당, 민간유람선을 '한강버스 사고'로 거짓선동""",Social
1533,"극우 매체, 전한길 엄흥도에 빗대며 ""대통령 되면 왜 안되는가"" 황당 주장",Social
1534,"""쯔양 '먹토' 봤다""…허위 제보 대학동창, 벌금 700만원 약식명령",Social
1535,"YTN, 김건희 사과방송·현대차 기사 삭제 진상 조사…""생색내기 쇼""",Social
1536,대전 진보교육감 단일후보 성광진 선출…투표+여론조사 76.8%,Social
1537,"""시장 가도 못 써요"" 농어촌기본소득 한 달, 주민들의 하소연",Social
1538,"'컷오프' 여수시의원 예비후보 2명 ""정청래 공천원칙 지켜졌나""",Social
1539,저소득층 아동 도시락 돌봄 20여 년 즐거운밥상 '시름',Social
1540,"“산불 어디로 번질지 몰라서…” 경기도, 30분 단위 예측모델 만들었다",Social
1541,"'대북송금' 수사에 플리바게닝?…법조계 ""회유로 보긴 어려워""",Social
1542,“쯔양 먹방 찍고 토했다” 허위제보 대학동창에 벌금형 약식 명령,Social
1543,강원도 고은리 신청사 첫삽…논란은 지속,Social
1544,양산선 개통하는데… 북정역 환승센터 준공 ‘하세월’,Social
1545,"김소영, 머그샷 공개 후폭풍…SNS 사진과 딴판에 ‘보정앱’ 소환",Social
1546,"전국노래자랑 임실군편, 장미원 가득 메운 '대성황'",Social
1547,"흡연 중학생, 190㎝ 격투기 선수 훈계에 ""왜 찍냐"" 욕설…경찰 신고까지",Social
1548,울산 도로에 맥주 수천병 쏟아져…도로 1시간 넘게 정체,Social
1549,"""성폭행범 명예 보호?""…10년간 독방 쓴 정명석 '특혜 논란'",Social
1550,"'여신도 성폭행' JMS 정명석, 수감기간 대부분 독방…특혜 논란에 시끌",Social
1551,"'쓰봉 사재기'에 기후장관 ""일반봉투 허용 등 만반의 준비""",Social
1552,"""주차된 BMW 바퀴·휠 통째로 훔쳐가""…경찰, 용의자 2명 추적",Social
1553,강원도 신청사 착공… 첫 삽 뜨자 정치권 공방,Social
1554,"김미나 창원시의원, 또 재판행…이번엔 李명예훼손 혐의",Social
1555,"'한국서 20년' 영주권자 중국인, 장기기증으로 4명 살리고 떠나",Social
1556,프로포폴 빼돌려 판 동물병원장 구속…투약 운전자 사고로 덜미,Social
1557,"[단독] 물에 빠진 선장 지켜만 본 소방, 내부 감찰 착수…유족은 소송 돌입",Social
1558,"이정선, '전남광주통합특별시' 초대 교육감 출마 공식 선언",Social
1559,"'스타 번역가' 황석희, 성범죄 의혹에 ""변호사와 검토 중""",Social
1560,"종합특검 ""'김건희 수사무마' 수사팀 조사…추가 특검보 추천""",Social
1561,경남 창원국가산단서 포탄 발견…6·25 당시 아군 탄 추정 (종합),Social
1562,"행정수도특별법 '막판 변수'…최민호 세종시장, 국회 찾아 결단 촉구",Social
1563,"시민단체 '김민석 총리 고발'...""무안 여객기 참사 직무유기""",Social
1564,‘전분당 담합 의혹’ 대상·사조CPK 대표 등 3명 내일 구속기로,Social
1565,"“쯔양 ‘먹토’ 봤다” 허위 제보한 동창, 결국 벌금 700만원",Social
1566,"""바꿔야 하나 지켜야 하나""…김부겸 출마에 흔들리는 대구민심[르포]",Social
1567,'마약왕 박왕열' 엿새째 고강도 조사…마약 유통망 드러나나,Social
1568,"기름값 2000원에 ""부럽다 전기차""…고유가 시대 차종별 희비",Social
1569,"장세일 영광군수 캠프 ""금품수수 허위 제보 배후 밝혀야""",Social
1570,'130년 만의 이전' 강원특별자치도청 신청사 착공식,Social
1571,입 짧고 손 작은 며느리…시부 칠순 상 차린다더니 달랑 '생선 3마리',Social
1572,'13개 의혹' 김병기 4차 소환 임박…차남과 '동시 소환'도 검토,Social
1573,"'유튜버 쯔양' 허위 사실 제보한 대학 동창, 벌금 700만원",Social
1574,동물병원서 빼돌린 프로포폴 불법 판매한 동물병원장,Social
1575,李대통령 제주 타운홀미팅…제2공항 찬반 진정서 전달,Social
1576,경기교육감 진보 단일화 본궤도…내달 22일 후보 나온다,Social
1577,뺑소니 선처받고도 '무면허·음주' 사고 낸 70대…결국 '철장 신세',Social
1578,"“쯔양 ‘먹토’ 목격했다”…허위 제보 동창, 700만원 ‘벌금형’",Social
1579,"""조속히"" vs ""투표로""…제주 타운홀미팅 '제2공항 찬·반' 장외전",Social
1580,"기후장관, 종량제 봉투 사재기 지속에…""최악의 상황엔 일반 봉투 사용 허용""",Social
1581,코스면 평균 11만9천원...껑충 뛴 밥값·대관료에 결혼비용 부담↑,Social
1582,“초록 물결 속 23일간 봄 향연”…고창 청보리밭 축제 4월 18일 개막,Social
1583,영풍-중부대-석포중 협업작… 단편영화 ‘그날 밤 그 집에서’ 공개,Social
1584,"신정훈, 강기정 꺾고 與전남광주시장 단일후보…1+1=2 될까",Social
1585,직장동료 집에서 술 마시다 강제추행한 30대 외국인 남성 체포,Social
1586,"정성홍, 장관호에 '선거 승리·교육 개혁' 단일화 제안",Social
1587,"휴온스그룹, 분기 배당 도입…“주주환원 확대”",Social
1588,"""칭얼대서 화가 났다""...카페서 장난감으로 한 살배기 때린 40대 입건",Social
1589,맨몸으로 도끼·곡괭이 막아내자 김정은 ‘활짝’…‘차력쇼’ 펼친 北 특수부대,Social
1590,"‘영주권 얻은 뒤 용접일’ 60대 중국인, 4명 살리고 떠났다…“마음 따뜻한 사람”",Social
1591,"서울시, 김태균 신임 서울교통공사 사장 임명",Social
1592,부산~양산 같은 요금·환승…도시철도 양산선 연내 개통,Social
1593,"조국혁신당, 민주당 여수을 '금품 의혹·당원 명단 유출' 진상규명 촉구",Social
1594,"기후부 장관 ""쓰레기 봉투, 최악의 상황 땐 일반 봉투 사용 허용…가격 인상 없다""",Social
1595,강화∼인천터미널 시내버스 개편…배차간격 4시간→55분,Social
1596,"서민위, 김민석 총리 고발…""무안 여객기 참사 직무유기""",Social
1597,'교수 갑질' 숨진 전남대 대학원생 산업재해 인정,Social
1598,"고려대의료원, 동탄에 2035년 '미래형 제4병원' 건립… 4개 병원 융복합 생태계 구축",Social
1599,이 대통령 제주 타운홀미팅 앞두고…제2공항 찬반 집회,Social
1600,공금 9억원 횡령한 부산시의사회 경리직원 징역 4년,Social
1601,"광주 시민단체 ""민주당 통합시장 후보들, 수준 낮은 토론""",Social
1602,"창원 공사현장서 포탄 건드려 연기…軍, 긴급 수거",Social
1603,"'이태원 막말' 김미나 창원시의원, '李대통령 명예훼손' 혐의 재판행",Social
1604,與전남광주통합시장 '격랑'…민형배·김영록·신정훈 3파전(종합),Social
1605,'약물운전' 30대에 프로포폴 불법 판매…동물병원 원장 구속,Social
1606,“매운 건 못 먹던 6살 아들…” 34년 전 ‘그날’에 멈춘 72세 노모의 한 [잃어버린 가족찾기],Social
1607,"'모텔 살인' 김소영, '9900원'으로 남자 홀렸나…중국 보정앱 사용 추정",Social
1608,감치·영장도 재판소원 대상?…헌재 '재판의 경계' 딜레마,Social
1609,‘1900억’ 월드컵 중계권 두고…지상파3사·JTBC 여전히 ‘평행선’,Social
1610,프로포폴 몰래 판 동물병원장 구속..'손님' 사고로 적발,Social
1611,"섬에어, 김포~사천 운항으로 서부 경남 하늘길 연다",Social
1612,기름값 저렴한 곳 찾는 운전자들,Social
1613,사탐런 이어 확통런 본격화…고3 절반이 선택,Social
1614,"""새치기를 해?""…싼 기름 찾아간 주유소, 흉기 꺼내든 30대",Social
1615,무안공항 올해 재개항 난항… 4월부터 공항 외곽 조사,Social
1616,"서울시 ""사고난 유람선이 한강버스?…與, 정정·사과해야""",Social
1617,진해 여좌천 벚꽃 공식 만개…화사한 연분홍으로 뒤덮인 군항제,Social
1618,"한신대 학생들 ""'유학생 강제 출국' 책임 소재 명백히 규명하라""",Social
1619,기름값 싼 주유소에서 새치기 운전자 흉기로 협박한 30대 체포,Social
1620,“쯔양 ‘먹토’ 봤다” 허위 제보한 대학 동창…결말은 벌금 700만원,Social
1621,"송영기 예비후보, 경남교육감 진보 단일 후보로 선출",Social
1622,"박완수 경남지사 ""조세·부동산, 수도권-지방 차별화 필요""",Social
1623,울산서 맥주 수천 병 도로에 쏟아져.. 주변 도로 정체,Social
1624,이근안 등 국가폭력 가담 경찰 포상 재검토…표창 취소 범위는 쟁점,Social
1625,"전북도, 방산소재 밸류체인 가동…한화·현대로템 참여",Social
1626,"""쯔양 '먹토' 목격했다"" 허위 제보한 동창…결국 '벌금형'",Social
1627,‘양갱 굳히듯’ 쇳물 응고시키는 제철소 자동화기술 첫 성공,Social
1628,"이제야 청사 다운 청사 갖나..강원도청, 신청사 착공식",Social
1629,프로포폴 투약 운전자 수사하다 덜미…50대 동물병원장 구속,Social
1630,"[자막뉴스] 홍서범 사과문에 전 며느리 '분노' ""억지 사과, 그대로 뻔뻔"" 추가 폭로",Social
1631,체중은 정상인데 복부 살찐 '마른비만'…'이 질환' 위험↑,Social
1632,‘급전 필요한 분’ 연락했더니 보복 대행···현관에 인분 뿌리고 래커칠한 3명 검거,Social
1633,진해 여좌천 벚꽃 공식 만개…화사한 연분홍으로 뒤덮인 군항제,Social
1634,“애 둘 기저귀 때문에 매일 1장 쓰는데”… 정부 “일반 봉투 허용 검토”,Social
1635,서울 첫 반도체 마이스터고 올해 신입생 모집…3명 이상 다자녀는 같은 일반고에 배정,Social
1636,창원 공사현장서 불도저 작업중 포탄 발견…연막탄 수거,Social
1637,"부산시민단체, 박형준 비판…엘시티·시정보고회 정조준",Social
1638,"번역가 황석희, 성범죄 의혹 보도에 ""변호사와 검토 중""",Social
1639,맥주병 수천 개 ‘폭포’처럼 쏟아졌다…울산 출근길 정체 빚어,Social
1640,고유가 속 주유소에 늘어선 차량…새치기 시비에 흉기까지,Social
1641,"'데드풀' 번역가 황석희, 과거 성범죄 의혹 불거져",Social
1642,"한국서 베풀며 살던 60대 중국인, 마지막까지 '장기기증'...4명 살리고 떠났다 [따뜻했슈]",Social
1643,"기후부장관 ""쓰레기 봉투 부족 시 일반 봉투도 허용""",Social
1644,"평창군, '청옥산 지방정원 조성 사업' 공사 재개…4월 본격 착수",Social
1645,대전남부순환고속도로서 체험학습 버스 등 5중 추돌…6명 경상,Social
1646,"서울시 ""성폭력 혐의 성동문화원장 재임용, 성동구 책임""",Social
1647,비염·코막힘 그대로 방치했다간 ‘치매’ 위험 높인다 [진짜 명의에게 물어봐],Social
1648,"가로등 박은 30대, 차 안엔 '주사기 145개'...동물병원장이 마약 줬다",Social
1649,"한 살배기 딸 때리자 주변에서 신고…40대 엄마 ""칭얼대서 훈육""",Social
1650,무면허로 운전대 잡은 불법체류 외국인…5명 다치게 한 뒤 도주,Social
1651,“저희 신혼집은 도서관이에요”…구로도서관에 미리내집 들어선다,Social
1652,장세일 영광군수 자녀 집 압수수색…금품수수 의혹 수사,Social
1653,"""쯔양 '먹토' 봤다"" 허위제보 대학동창에 벌금 700만원 약식명령",Social
1654,[단독] 대통령 칭찬한 검찰 공조부마저 인력난…공조2부 신설안 검토,Social
1655,“담배 피우지 마라”…키 190cm 격투기 선수 충고에 중학생이 한 행동,Social
1656,"경찰, ‘고수익 미끼’ 투자 사기 수거책 잇달아 구속",Social
1657,사천공항 ‘하늘길’ 확대…섬에어 김포-사천 취항,Social
1658,"부산시 관광 전략, 체류·소비 중심으로 바뀐다",Social
1659,[속보]영광군수 예비후보 자녀 금품수수 의혹…실체적 진실 찾기 속도,Social
1660,"서울시 ""민주당, 민간유람선 사고 '한강버스' 둔갑…거짓 선동 도 넘어""",Social
1661,대전 구봉터널서 수학여행 버스 등 5중 추돌…11명 부상,Social
1662,인천 영종국제도시 주거지 ‘고소음 오토바이’ 운행 제한,Social
1663,종량제 봉투 ‘품절 사태’... 기후부 장관 “부족 시 일반 봉투 허용”,Social
